state,yr,qtr,index_nsa,index_sa,Warning
WV,2007,2,190.69,189.09,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV,2007,3,193.78,191.72,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV,2007,4,190.68,190.57,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV,2008,1,188.77,190.40,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV,2008,2,192.59,191.11,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV,2008,3,188.77,186.74,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV,2008,4,188.44,188.10,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV,2009,1,183.28,184.82,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV,2009,2,188.21,187.06,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV,2009,3,187.69,185.78,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV,2009,4,184.01,183.23,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV,2010,1,182.08,183.59,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV,2010,2,186.97,186.23,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV,2010,3,189.04,187.12,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV,2010,4,188.04,187.01,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV,2011,1,182.80,184.14,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV,2011,2,180.18,179.86,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV,2011,3,184.73,182.76,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV,2011,4,183.26,182.17,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV,2012,1,191.62,192.91,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV,2012,2,185.16,185.06,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV,2012,3,188.58,186.36,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV,2012,4,192.97,191.91,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV,2013,1,189.84,191.29,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV,2013,2,191.85,191.56,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV,2013,3,193.14,190.82,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV,2013,4,193.32,192.17,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV,2014,1,195.21,197.33,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV,2014,2,198.29,197.40,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV,2014,3,203.11,200.62,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV,2014,4,193.38,192.26,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV,2015,1,194.53,197.27,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV,2015,2,202.26,200.80,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV,2015,3,204.06,201.42,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV,2015,4,206.19,205.10,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV,2016,1,199.08,202.35,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV,2016,2,206.85,205.01,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV,2016,3,206.58,203.80,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV,2016,4,205.98,204.91,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV,2017,1,200.43,203.89,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV,2017,2,207.74,205.94,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV,2017,3,208.25,205.33,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV,2017,4,206.77,205.68,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV,2018,1,205.23,208.63,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV,2018,2,211.51,209.99,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV,2018,3,214.90,211.76,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV,2018,4,207.49,206.51,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV,2019,1,214.16,217.26,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV,2019,2,217.22,216.08,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV,2019,3,222.01,218.57,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV,2019,4,223.03,222.41,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV,2020,1,216.52,218.90,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV,2020,2,221.18,220.43,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV,2020,3,231.78,228.26,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV,2020,4,236.54,235.99,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV,2021,1,241.10,243.21,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV,2021,2,250.53,249.88,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV,2021,3,263.63,260.04,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV,2021,4,266.67,265.84,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV,2022,1,274.84,276.90,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV,2022,2,286.39,285.72,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV,2022,3,285.07,281.78,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV,2022,4,280.75,279.34,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV,2023,1,288.52,290.75,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV,2023,2,292.22,291.32,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV,2023,3,306.53,303.70,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV,2023,4,316.05,313.87,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV,2024,1,298.60,300.95,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV,2024,2,327.77,326.72,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV,2024,3,322.91,320.56,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV,2024,4,332.98,329.94,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WY,1991,1,100.00,100.00,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WY,1991,2,103.23,102.22,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WY,1991,3,105.47,103.98,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WY,1991,4,105.00,104.28,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WY,1992,1,106.16,106.19,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WY,1992,2,108.49,107.38,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WY,1992,3,109.60,108.09,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WY,1992,4,112.87,112.08,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WY,1993,1,112.19,112.27,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WY,1993,2,116.03,114.79,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WY,1993,3,120.23,118.60,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WY,1993,4,122.74,121.86,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WY,1994,1,126.60,126.80,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WY,1994,2,128.97,127.47,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WY,1994,3,133.14,131.31,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WY,1994,4,134.94,134.07,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WY,1995,1,135.25,135.50,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WY,1995,2,140.55,138.84,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WY,1995,3,141.30,139.23,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WY,1995,4,143.17,142.41,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WY,1996,1,143.61,143.90,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WY,1996,2,146.36,144.53,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WY,1996,3,147.66,145.34,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WY,1996,4,145.98,145.42,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WY,1997,1,145.89,146.14,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WY,1997,2,150.25,148.38,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WY,1997,3,151.96,149.46,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WY,1997,4,149.94,149.49,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WY,1998,1,151.38,151.59,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WY,1998,2,154.60,152.68,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WY,1998,3,156.65,154.07,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WY,1998,4,154.41,153.97,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WY,1999,1,155.52,155.64,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WY,1999,2,157.31,155.42,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WY,1999,3,161.10,158.56,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WY,1999,4,161.01,160.45,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WY,2000,1,161.49,161.53,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WY,2000,2,166.53,164.58,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WY,2000,3,166.49,164.05,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WY,2000,4,169.39,168.64,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WY,2001,1,168.03,167.97,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WY,2001,2,172.63,170.68,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WY,2001,3,175.61,173.18,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WY,2001,4,179.50,178.61,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WY,2002,1,183.14,182.92,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WY,2002,2,187.64,185.64,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WY,2002,3,190.91,188.31,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WY,2002,4,192.87,191.98,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WY,2003,1,192.38,191.89,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WY,2003,2,201.20,199.25,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WY,2003,3,207.01,204.15,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WY,2003,4,207.98,207.11,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WY,2004,1,214.63,213.87,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WY,2004,2,219.48,217.58,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WY,2004,3,226.14,222.81,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WY,2004,4,228.05,227.34,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WY,2005,1,234.49,233.45,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WY,2005,2,242.10,240.20,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WY,2005,3,252.42,248.43,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WY,2005,4,257.65,257.04,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WY,2006,1,266.69,265.57,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WY,2006,2,273.24,271.06,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WY,2006,3,281.48,276.71,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WY,2006,4,291.47,291.09,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WY,2007,1,294.31,293.32,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WY,2007,2,302.73,299.91,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WY,2007,3,309.57,304.22,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WY,2007,4,302.56,302.33,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WY,2008,1,304.90,304.44,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WY,2008,2,302.78,299.31,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WY,2008,3,305.28,299.80,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WY,2008,4,300.03,300.26,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
